DeletionFlag,StreetName,Address,ZipCode,X_COORD,Y_COORD
,WINESAP RD,204,06903,-73.56757854,41.15983013
,FERNWOOD DR,49,06903,-73.54849939,41.15984118
,WYNNEWOOD LN,37,06903,-73.55231653,41.15905677
,HIGH RIDGE RD,2735,06903,-73.56009214,41.16021226
,WYNNEWOOD LN,66,06903,-73.55095541,41.15921135
,ROCK RIMMON RD,830,06903,-73.57609811,41.15979685
,SHADY LN,97,06903,-73.56818588,41.15963652
,THORNWOOD RD,238,06903,-73.54386151,41.15982003
,MERRILAND RD,38,06903,-73.56679878,41.15984466
,THORNWOOD RD,228,06903,-73.54301076,41.15993687
,HIGH RIDGE RD,2730,06903,-73.5612493,41.15986255
,MERRILAND RD,46,06903,-73.56609848,41.15955194
,ROCK RIMMON RD,1365,06903,-73.59479448,41.1593316
,WHITE BIRCH RD S,12,06903,-73.59945408,41.15933339
,BRIAR BRAE RD,59,06903,-73.56188462,41.15940654
,BREEZY HILL RD,49,06903,-73.57690526,41.15966537
,APPLE VALLEY RD,79,06903,-73.57195811,41.15956484
,ROCK RIMMON RD,1327,06903,-73.59279106,41.15904041
,BRIAR BRAE RD,61,06903,-73.56181763,41.15898386
,HIGH RIDGE RD,2727,06903,-73.56010243,41.15987598
,ROCK RIMMON RD,1333,06903,-73.5930649,41.15895828
,INGLESIDE DR,201,06903,-73.55483722,41.15981581
,THORNWOOD RD,215,06903,-73.54195335,41.1598097
,FERNWOOD DR,81,06903,-73.54968599,41.15933318
,ROCK RIMMON RD,826,06903,-73.57553872,41.15956943
,SHADY KNOLL DR,25,06903,-73.55653973,41.15947348
,WOODBINE RD,385,06903,-73.54478142,41.15951988
,BREEZY HILL RD,55,06903,-73.57747417,41.15906628
,SHADY LN,92,06903,-73.56892335,41.15938747
,WYNNEWOOD LN,71,06903,-73.55106756,41.15850283
,ROCK RIMMON RD,1160,06903,-73.58440548,41.15890622
,WYNNEWOOD LN,73,06903,-73.55038424,41.15881282
,MERRILAND RD,28,06903,-73.56742983,41.15942261
,LONG RIDGE RD,2873,06903,-73.59601816,41.15911594
,FERNWOOD DR,46,06903,-73.54752515,41.15929809
,WOODBINE RD,389,06903,-73.54589198,41.15942897
,BREEZY HILL RD,157,06903,-73.58039034,41.15893198
,POND VIEW LN,12,06903,-73.58625912,41.15882171
,THORNWOOD RD,205,06903,-73.54173795,41.15941665
,LONG RIDGE RD,2884,06903,-73.59665464,41.15929498
,BREEZY HILL RD,65,06903,-73.57804416,41.15892964
,BRIAR BRAE RD,57,06903,-73.56107975,41.1593696
,INGLESIDE DR,173,06903,-73.55474536,41.15930526
,WHITE BIRCH RD S,14,06903,-73.59946206,41.15868317
,BRIAR BRAE RD,79,06903,-73.56259831,41.15876218
,BREEZY HILL RD,95,06903,-73.5789509,41.15918997
,BREEZY HILL RD,41,06903,-73.57671333,41.15924236
,THORNWOOD RD,222,06903,-73.54259905,41.15930672
,BRIAR BRAE RD,89,06903,-73.56299576,41.15859534
,WHITE BIRCH RD S,16,06903,-73.60085298,41.15874943
,APPLE VALLEY RD,95,06903,-73.57190444,41.15903666
,BRIAR BRAE RD,103,06903,-73.56343079,41.15853392
,BRIAR BRAE RD,121,06903,-73.56442617,41.15856738
,BREEZY HILL RD,99,06903,-73.57968081,41.1589932
,OLD LONG RIDGE RD,555,06903,-73.59587628,41.15882016
,APPLE VALLEY RD,100,06903,-73.57093717,41.15907695
,BRIAR BRAE RD,105,06903,-73.56391481,41.15906765
,BREEZY HILL RD,21,06903,-73.57572435,41.15918295
,SHADY LN,78,06903,-73.56922772,41.15910939
,ROCK RIMMON RD,801,06903,-73.57353569,41.15902154
,BITTERSWEET LN,29,06903,-73.54348861,41.15912718
,LONG RIDGE RD,2874,06903,-73.59660227,41.15895945
,THORNWOOD RD,187,06903,-73.54141104,41.15906039
,HIGH RIDGE RD,2687,06903,-73.55899937,41.15894098
,ROCK RIMMON RD,1278,06903,-73.59035592,41.15886882
,ROCK RIMMON RD,1260,06903,-73.58968928,41.15876537
,BRIAR BRAE RD,69,06903,-73.56220924,41.15863136
,ROCK RIMMON RD,1377,06903,-73.59488974,41.15843946
,ROCK RIMMON RD,1288,06903,-73.590386,41.15826748
,SHADY LN,66,06903,-73.56941966,41.15870675
,WOODBINE RD,367,06903,-73.54457387,41.15886768
,OLD LONG RIDGE RD,553,06903,-73.59532063,41.15845024
,POND VIEW LN,15,06903,-73.58697866,41.15869886
,WOODBINE RD,369,06903,-73.54399246,41.159009
,ROCK RIMMON RD,1306,06903,-73.59142987,41.15834598
,BRIAR BRAE RD,141,06903,-73.5655117,41.15852033
,INGLESIDE DR,0,06903,-73.55015143,41.15509529
,WHITE BIRCH RD S,22,06903,-73.60166014,41.15858407
,MERRILAND RD,41,06903,-73.56693499,41.15881852
,MERRILAND RD,45,06903,-73.56624805,41.15877928
,HIGH RIDGE RD,2689,06903,-73.55965427,41.15869762
,FERNWOOD DR,72,06903,-73.54879878,41.15870831
,MERRILAND RD,29,06903,-73.56752554,41.15879697
,BREEZY HILL RD,89,06903,-73.57868931,41.15834147
,WOODBINE RD,364,06903,-73.54667821,41.15878744
,ROCK RIMMON RD,1336,06903,-73.59238137,41.15837589
,MERRILAND RD,77,06903,-73.56834016,41.15883677
,ROCK RIMMON RD,1230,06903,-73.58888381,41.15816452
,BRIAR BRAE RD,51,06903,-73.56093354,41.15835786
,THORNWOOD RD,159,06903,-73.54088281,41.15871324
,FERNWOOD DR,82,06903,-73.54966761,41.1584289
,THORNWOOD RD,194,06903,-73.5423564,41.15885557
,APPLE VALLEY RD,109,06903,-73.57211422,41.15867702
,ROCK RIMMON RD,786,06903,-73.57503271,41.15872085
,ECHO HILL DR,29,06903,-73.5980701,41.15820861
,INGLESIDE DR,171,06903,-73.55435943,41.15867379
,APPLE VALLEY RD,116,06903,-73.57073696,41.15877374
,BREEZY HILL RD,46,06903,-73.576234,41.15861907
,ROCK RIMMON RD,1222,06903,-73.58788225,41.15827931
,BREEZY HILL RD,52,06903,-73.57713684,41.15841556
,LONG RIDGE RD,2856,06903,-73.59660542,41.15847505
,SHADY LN,61,06903,-73.56872874,41.15837228
,BREEZY HILL RD,101,06903,-73.57931659,41.15809567
,BLACKBERRY DR,77,06903,-73.58507736,41.1582396
,ECHO HILL DR,39,06903,-73.59869709,41.15816089
,POND VIEW LN,20,06903,-73.58619656,41.15832325
,ROCK RIMMON RD,787,06903,-73.57374272,41.15844333
,BLACKBERRY DR,65,06903,-73.58450931,41.15806324
,ECHO HILL DR,61,06903,-73.5995238,41.15797546
,THORNWOOD RD,155,06903,-73.54041936,41.15837848
,ROCK RIMMON RD,1364,06903,-73.59404792,41.15814477
,BITTERSWEET LN,25,06903,-73.54273234,41.15816187
,LONG RIDGE RD,2850,06903,-73.59662999,41.15816072
,BREEZY HILL RD,131,06903,-73.57998323,41.15822837
,BREEZY HILL RD,135,06903,-73.58044333,41.15839353
,BLACKBERRY DR,59,06903,-73.58361984,41.15832466
,ECHO HILL DR,87,06903,-73.60022743,41.15783712
,SHADY LN,60,06903,-73.56964623,41.1583786
,POND VIEW LN,25,06903,-73.5872805,41.15821795
,BITTERSWEET LN,35,06903,-73.54349305,41.15800711
,BRIAR BRAE RD,43,06903,-73.56082684,41.15809756
,APPLE VALLEY RD,118,06903,-73.57055935,41.15829467
,BREEZY HILL RD,140,06903,-73.58219263,41.15808103
,BLACKBERRY DR,39,06903,-73.58319701,41.15816102
,ECHO HILL DR,91,06903,-73.60090825,41.15778072
,ROCK RIMMON RD,1262,06903,-73.58892014,41.15745854
,HIGH RIDGE RD,2677,06903,-73.55956554,41.15829001
,BITTERSWEET LN,15,06903,-73.54214469,41.15831491
,ROCK RIMMON RD,778,06903,-73.57512149,41.15827196
,OLD LONG RIDGE RD,528,06903,-73.59579167,41.15783535
,BREEZY HILL RD,136,06903,-73.58165122,41.15814967
,THORNWOOD RD,147,06903,-73.53998763,41.15824547
,ROCK RIMMON RD,1374,06903,-73.59458165,41.15822285
,ECHO HILL DR,103,06903,-73.60156736,41.15766976
,APPLE VALLEY RD,123,06903,-73.57214024,41.15815969
,ECHO HILL DR,133,06903,-73.60225108,41.15753575
,WOODBINE RD,351,06903,-73.5445117,41.15822732
,ROCK RIMMON RD,761,06903,-73.57301687,41.15802974
,APPLE VALLEY RD,120,06903,-73.57058741,41.15764618
,OLD LONG RIDGE RD,525,06903,-73.59524978,41.15794278
,WOODBINE RD,340,06903,-73.54594688,41.15797619
,ECHO HILL DR,139,06903,-73.60302643,41.15746354
,APPLE VALLEY RD,122,06903,-73.57111058,41.15785695
,POND VIEW LN,30,06903,-73.58665081,41.15786879
,BRIAR BRAE RD,161,06903,-73.56600284,41.15780919
,ROCK RIMMON RD,763,06903,-73.57359666,41.15784279
,THORNWOOD RD,137,06903,-73.53947202,41.15800784
,BRIAR BRAE RD,46,06903,-73.56151745,41.15800652
,BLACKBERRY DR,85,06903,-73.58552828,41.15762947
,SHADY LN,45,06903,-73.56884608,41.15787993
,BRIAR BRAE RD,72,06903,-73.56215131,41.1579636
,BRIAR BRAE RD,171,06903,-73.56655815,41.15769252
,BRIAR BRAE RD,74,06903,-73.56276047,41.15801523
,ROCK RIMMON RD,769,06903,-73.57417575,41.15779507
,BLACKBERRY DR,75,06903,-73.58474398,41.15778154
,BRIAR BRAE RD,177,06903,-73.56739685,41.1578806
,THORNWOOD RD,158,06903,-73.54106623,41.15794967
,BRIAR BRAE RD,100,06903,-73.56211676,41.15735567
,ECHO HILL DR,165,06903,-73.60377603,41.15749154
,BRIAR BRAE RD,102,06903,-73.56336995,41.15796931
,SHADY LN,48,06903,-73.56962089,41.15789228
,LONG RIDGE RD,2810,06903,-73.59810162,41.15723217
,APPLE VALLEY RD,127,06903,-73.57248191,41.15779337
,HAPPY HILL RD,2,06903,-73.58159198,41.15767008
,ROCK RIMMON RD,760,06903,-73.57545018,41.15764913
,ROCK RIMMON RD,1294,06903,-73.59049224,41.15709036
,BLACKBERRY DR,27,06903,-73.58237007,41.15753807
,BRIAR BRAE RD,134,06903,-73.56458281,41.15767172
,BRIAR BRAE RD,27,06903,-73.560482,41.15770108
,BLACKBERRY DR,71,06903,-73.58419005,41.15737756
,APPLE VALLEY RD,128,06903,-73.57081993,41.15717264
,WOODBINE RD,337,06903,-73.54436026,41.15781565
,THORNWOOD RD,133,06903,-73.53893136,41.1577637
,ROCK RIMMON RD,750,06903,-73.57670768,41.15733397
,BLACKBERRY DR,49,06903,-73.58315172,41.15759909
,OLD LONG RIDGE RD,509,06903,-73.59500326,41.15743917
,ROCK RIMMON RD,752,06903,-73.57742446,41.15725438
,APPLE VALLEY RD,130,06903,-73.57140344,41.15695076
,BITTERSWEET LN,14,06903,-73.54158326,41.15785453
,OLD LONG RIDGE RD,514,06903,-73.59564672,41.15745993
,RIDGE BROOK LN,43,06903,-73.57804933,41.15742889
,POND VIEW LN,46,06903,-73.58684745,41.15733376
,INGLESIDE DR,84,06903,-73.55869553,41.1578473
,ECHO HILL DR,185,06903,-73.60454226,41.15725443
,SHADY LN,7,06903,-73.56836631,41.15742631
,HAPPY HILL RD,3,06903,-73.58035429,41.15738923
,BRIAR BRAE RD,197,06903,-73.56764076,41.1574262
,BRIAR BRAE RD,154,06903,-73.56542844,41.15723863
,QUAILS TRL,25,06903,-73.54209568,41.15749225
,OLD LONG RIDGE RD,481,06903,-73.59457018,41.15659182
,SHADY LN,34,06903,-73.56994074,41.15713574
,ECHO HILL DR,86,06903,-73.59984638,41.15701546
,THORNWOOD RD,138,06903,-73.54041697,41.15749118
,SHADY LN,24,06903,-73.56944913,41.15712255
,BRIAR BRAE RD,225,06903,-73.56800896,41.15714969
,RIDGE BROOK LN,32,06903,-73.57971379,41.15727737
,RIDGE BROOK LN,40,06903,-73.57898217,41.15732595
,BLACKBERRY DR,81,06903,-73.58510454,41.15716324
,BRIAR BRAE RD,30,06903,-73.56119703,41.1574882
,ECHO HILL DR,90,06903,-73.60048469,41.15693334
,ROCK RIMMON RD,741,06903,-73.57293344,41.15728962
,OLD LONG RIDGE RD,493,06903,-73.59471278,41.15689556
,OLD LONG RIDGE RD,506,06903,-73.59557924,41.15718261
,BITTERSWEET LN,20,06903,-73.54318107,41.1574559
,ECHO HILL DR,98,06903,-73.60116883,41.15693227
,THORNWOOD RD,121,06903,-73.53890524,41.15721613
,BRIAR BRAE RD,5,06903,-73.55989765,41.15741934
,BRIAR BRAE RD,26,06903,-73.56505603,41.15633438
,ROCK RIMMON RD,739,06903,-73.57313526,41.15671044
,ECHO HILL DR,120,06903,-73.60185906,41.15688124
,BRIAR BRAE RD,168,06903,-73.56609171,41.15720747
,BLACKBERRY DR,163,06903,-73.58572657,41.15665134
,ECHO HILL DR,189,06903,-73.60528197,41.1569178
,WOODBINE RD,319,06903,-73.54436412,41.15721694
,ROCK RIMMON RD,747,06903,-73.5746304,41.1570704
,THORNWOOD RD,128,06903,-73.54004553,41.15710174
,ECHO HILL DR,138,06903,-73.60258865,41.15677232
,BRIAR BRAE RD,186,06903,-73.56644041,41.15706096
,BLACKBERRY DR,52,06903,-73.58324416,41.15691071
,ECHO HILL DR,158,06903,-73.60330745,41.15667574
,HAPPY HILL RD,29,06903,-73.58115067,41.15695257
,BRIAR BRAE RD,18,06903,-73.56079961,41.15704931
,BLACKBERRY DR,68,06903,-73.58380762,41.15685236
,BRIAR BRAE RD,16,06903,-73.56042654,41.1567233
,BLACKBERRY DR,32,06903,-73.58196236,41.15639842
,OLD LONG RIDGE RD,498,06903,-73.59529643,41.15680376
,BLACKBERRY DR,26,06903,-73.58203805,41.15683973
,ROCK RIMMON RD,746,06903,-73.57522419,41.15708711
,ECHO HILL DR,160,06903,-73.60392681,41.15661107
,RIDGE BROOK LN,35,06903,-73.57787848,41.15686384
,RIDGE BROOK LN,36,06903,-73.57914193,41.15694877
,HAPPY HILL RD,39,06903,-73.58038216,41.15679259
,GOLDEN FARM RD,27,06903,-73.57629045,41.15683681
,BRIAR BRAE RD,196,06903,-73.56693171,41.15676485
,SHADY LN,14,06903,-73.56913228,41.1569016
,BRIAR BRAE RD,20,06903,-73.56169919,41.15677769
,QUAILS TRL,20,06903,-73.54287597,41.1569523
,GOLDEN FARM RD,45,06903,-73.57707523,41.15675643
,ECHO HILL DR,168,06903,-73.60464113,41.1565544
,STONE FENCE LN,17,06903,-73.58964505,41.15660732
,BRIAR BRAE RD,22,06903,-73.56242907,41.15677285
,ECHO HILL DR,196,06903,-73.60621239,41.15641665
,THORNWOOD RD,109,06903,-73.53877233,41.15679008
,ECHO HILL DR,180,06903,-73.60535392,41.15622468
,QUAILS TRL,35,06903,-73.5419255,41.1568193
,STONE FENCE LN,19,06903,-73.59027208,41.15645938
,WOODBINE RD,309,06903,-73.54412729,41.15685872
,BLACKBERRY DR,89,06903,-73.58510493,41.15665014
,N LAKE DR,29,06903,-73.5977497,41.15598298
,OLD LONG RIDGE RD,484,06903,-73.59488568,41.15631404
,BRIAR BRAE RD,206,06903,-73.56750598,41.15664833
,THORNWOOD RD,114,06903,-73.53982538,41.15674974
,STONE FENCE LN,39,06903,-73.59106303,41.15623929
,ROCK RIMMON RD,743,06903,-73.5736307,41.15667306
,OLD LONG RIDGE RD,465,06903,-73.5940071,41.15616813
,BLACKBERRY DR E,22,06903,-73.58364044,41.15639823
,BLACKBERRY DR E,32,06903,-73.58293574,41.15636367
,RIDGE BROOK LN,30,06903,-73.57942292,41.15654894
,ROCK RIMMON RD,723,06903,-73.57445081,41.15638621
,SHADY LN,2,06903,-73.56868805,41.15643538
,ROCK RIMMON RD,737,06903,-73.57312192,41.15628404
,BLACKBERRY DR,175,06903,-73.58738198,41.15587803
,BRIAR BRAE RD,212,06903,-73.56782034,41.15641896
,SHADY LN,8,06903,-73.56977782,41.1563343
,QUAILS TRL,38,06903,-73.54313214,41.15656337
,STONE FENCE LN,35,06903,-73.59182491,41.15615334
,N LAKE DR,63,06903,-73.59933419,41.15621145
,HAPPY HILL RD,47,06903,-73.58123444,41.15627657
,STONE FENCE LN,5,06903,-73.58944063,41.15593557
,THORNWOOD RD,97,06903,-73.53857378,41.15634441
,BRIAR BRAE RD,24,06903,-73.56408469,41.15609886
,WOODBINE RD,295,06903,-73.54403959,41.15647816
,HAPPY HILL RD,44,06903,-73.5802282,41.15626633
,BLACKBERRY DR,165,06903,-73.58589318,41.15588762
,BLACKBERRY DR,107,06903,-73.58497245,41.1561579
,OLD LONG RIDGE RD,455,06903,-73.59364345,41.15585487
,BLACKBERRY DR,173,06903,-73.58699147,41.15547984
,BLACKBERRY DR,171,06903,-73.58646765,41.15531997
,THORNWOOD RD,100,06903,-73.53984759,41.15625639
,N LAKE DR,105,06903,-73.60109096,41.15557038
,STONE FENCE LN,23,06903,-73.59018097,41.15577822
,RIDGE BROOK LN,111,06903,-73.579369,41.15597286
,OLD LONG RIDGE RD,462,06903,-73.5944027,41.15580535
,ALEXANDRA DR,95,06903,-73.56075106,41.15611829
,ALEXANDRA DR,105,06903,-73.56151812,41.15600227
,N LAKE DR,123,06903,-73.60197828,41.15536227
,BRIAR BRAE RD,239,06903,-73.56839861,41.15592941
,STONE FENCE LN,27,06903,-73.59089351,41.15569322
,QUAILS TRL,42,06903,-73.54271666,41.15622302
,BRIAR BRAE RD,236,06903,-73.56775389,41.1559178
,ALEXANDRA DR,106,06903,-73.56210992,41.1559308
,ROCK RIMMON RD,711,06903,-73.57405007,41.15573435
,N LAKE DR,71,06903,-73.59959598,41.15564344
,N LAKE DR,145,06903,-73.60278199,41.15525987
,QUAILS TRL,47,06903,-73.54166199,41.15609868
,THORNWOOD RD,81,06903,-73.53831677,41.15601806
,BLACKBERRY DR E,31,06903,-73.5825345,41.15587383
,ALEXANDRA DR,110,06903,-73.56289786,41.15597821
,STONE FENCE LN,31,06903,-73.59161572,41.15564868
,HAPPY HILL RD,64,06903,-73.58065395,41.15578991
,WOODBINE RD,283,06903,-73.54405385,41.15604131
,OLD LONG RIDGE RD,435,06903,-73.59329403,41.15531191
,N LAKE DR,165,06903,-73.60380843,41.15500238
,BLACKBERRY DR,121,06903,-73.58520916,41.1556204
,BLACKBERRY DR E,23,06903,-73.58335365,41.15570792
,SHADY LN,4,06903,-73.56927266,41.15587334
,HIGH RIDGE RD,2612,06903,-73.55989959,41.15588817
,BLACKBERRY DR E,27,06903,-73.58243152,41.15536007
,RIDGE BROOK LN,18,06903,-73.57816019,41.15577376
,BLACKBERRY DR E,5,06903,-73.58421306,41.15561074
,HAPPY HILL RD,61,06903,-73.58141022,41.15562804
,BLACKBERRY DR E,19,06903,-73.58337538,41.15518065
,THORNWOOD RD,96,06903,-73.54033746,41.1555912
,ALEXANDRA DR,87,06903,-73.56139831,41.15547116
,RIDGE BROOK DR,25,06903,-73.5753023,41.15560368
,THORNWOOD RD,92,06903,-73.5396023,41.15591135
,S LAKE DR,227,06903,-73.60844931,41.15480472
,N LAKE DR,20,06903,-73.59702171,41.15513421
,RIDGE BROOK DR,53,06903,-73.57711917,41.15553316
,LONG RIDGE RD,2768,06903,-73.5959029,41.15468386
,HAPPY HILL RD,65,06903,-73.58135955,41.15507061
,RIDGE BROOK DR,35,06903,-73.57609408,41.15553043
,ALEXANDRA DR,96,06903,-73.56327816,41.1555429
,THORNWOOD RD,63,06903,-73.53808599,41.15556771
,QUAILS TRL,50,06903,-73.5423514,41.15569383
,BLACKBERRY DR,153,06903,-73.58581999,41.15529194
,HEMING WAY,107,06903,-73.58919295,41.15525952
,ALEXANDRA DR,79,06903,-73.5612636,41.15522424
,WOODBINE RD,271,06903,-73.54385735,41.15563391
,OLD LONG RIDGE RD,448,06903,-73.59401525,41.15535297
,RIDGE BROOK LN,81,06903,-73.57919767,41.15549839
,WEST TRL,286,06903,-73.56591399,41.1553826
,BRIAR BRAE RD,284,06903,-73.56830596,41.15434522
,HIGH RIDGE RD,2596,06903,-73.55924972,41.15546752
,BRIAR BRAE RD,251,06903,-73.56936368,41.15551311
,RIDGE BROOK DR,75,06903,-73.57806053,41.15539227
,ALEXANDRA DR,65,06903,-73.56099924,41.15487679
,HEMING WAY,106,06903,-73.58985462,41.15505169
,BRUSHWOOD RD,38,06903,-73.53930487,41.15549807
,ALEXANDRA DR,92,06903,-73.56264879,41.15527429
,WEST TRL,269,06903,-73.56400926,41.15532498
,N LAKE DR,56,06903,-73.59825884,41.1547414
,STONE FENCE LN,26,06903,-73.59126226,41.15501839
,THORNWOOD RD,53,06903,-73.53770797,41.15527837
,BLACKBERRY DR E,15,06903,-73.58384896,41.15506264
,STONE FENCE LN,22,06903,-73.59056225,41.15493941
,N LAKE DR,68,06903,-73.59897456,41.15456086
,BLACKBERRY DR,183,06903,-73.58721576,41.15470312
,OLD LONG RIDGE RD,432,06903,-73.59362962,41.15493816
,BLACKBERRY DR,132,06903,-73.58445916,41.15491421
,ROUND LAKE RD,32,06903,-73.54597762,41.15447971
,ALEXANDRA DR,49,06903,-73.56057559,41.15475139
,N LAKE DR,76,06903,-73.59969377,41.15441618
,OLD LONG RIDGE RD,405,06903,-73.59266394,41.15427342
,BRIAR BRAE RD,265,06903,-73.57005579,41.15507406
,WOODBINE RD,261,06903,-73.54372993,41.15529209
,WOODBINE RD,270,06903,-73.54477309,41.15534005
,BRIAR BRAE RD,263,06903,-73.56874235,41.15508638
,HIGH RIDGE RD,2588,06903,-73.55928384,41.15514468
,WOODBINE RD,199,06903,-73.54130468,41.15505755
,N LAKE DR,108,06903,-73.60099541,41.15451715
,ELIOT LN,15,06903,-73.5631213,41.15492369
,WOODBINE RD,209,06903,-73.54178017,41.15507037
,RIDGE BROOK DR,46,06903,-73.57663144,41.15496026
,RIDGE BROOK DR,32,06903,-73.5758844,41.15498813
,WOODBINE RD,187,06903,-73.54069174,41.15493232
,RIDGE BROOK DR,12,06903,-73.57500659,41.15501283
,WOODBINE RD,221,06903,-73.54235531,41.15503414
,RIDGE BROOK DR,56,06903,-73.57721237,41.15427847
,ALEXANDRA DR,29,06903,-73.55987094,41.15470729
,PARSONAGE RD,27,06903,-73.59466141,41.15487067
,RIDGE BROOK DR,60,06903,-73.57737567,41.15488986
,S LAKE DR,221,06903,-73.60770044,41.15457521
,WOODBINE RD,235,06903,-73.54295137,41.15491717
,THORNWOOD RD,41,06903,-73.53733055,41.15498389
,WEST TRL,280,06903,-73.56527078,41.1550736
,N LAKE DR,124,06903,-73.60168769,41.15424073
,WEST TRL,265,06903,-73.56386539,41.15487174
,THORNWOOD RD,60,06903,-73.53869489,41.15500767
,BRUSHWOOD RD,18,06903,-73.54002569,41.1549738
,ELIOT LN,7,06903,-73.56224931,41.154931
,RIDGE BROOK DR,82,06903,-73.57933097,41.15482206
,N LAKE DR,138,06903,-73.60239128,41.15446877
,RIDGE BROOK DR,76,06903,-73.57790046,41.15474057
,MILL SPRING LN,124,06903,-73.58313577,41.15458746
,HEMING WAY,87,06903,-73.5889305,41.15447147
,BRIAR BRAE RD,369,06903,-73.57150575,41.15437526
,OLD LONG RIDGE RD,424,06903,-73.59344825,41.15471958
,ROCK RIMMON RD,661,06903,-73.57331076,41.15472811
,N LAKE DR,168,06903,-73.60364527,41.15418241
,BRIAR BRAE RD,353,06903,-73.57042772,41.15465892
,HEMING WAY,88,06903,-73.58972281,41.15447511
,WEST TRL,262,06903,-73.56501771,41.15471481
,BLACKBERRY DR,150,06903,-73.58564365,41.15442034
,ALEXANDRA DR,9,06903,-73.55930105,41.1547477
,BRIAR BRAE RD,275,06903,-73.56906161,41.15459831
,THORNWOOD RD,29,06903,-73.53693533,41.15469853
,ROCK RIMMON RD,674,06903,-73.5751766,41.15455536
,BLACKBERRY DR,146,06903,-73.58513968,41.15408719
,WOODBINE RD,250,06903,-73.54449792,41.15469691
,STONE FENCE LN,30,06903,-73.59095075,41.15437708
,BLACKBERRY DR,142,06903,-73.58466774,41.15447329
,BLACKBERRY DR,170,06903,-73.58648276,41.15440898
,PARSONAGE RD,85,06903,-73.59698818,41.15423877
,STONE FENCE LN,34,06903,-73.5903234,41.15426657
,MILL SPRING LN,126,06903,-73.58388127,41.15444152
,ROCK RIMMON RD,646,06903,-73.57358183,41.15407326
,MILL RD,358,06903,-73.57579279,41.15437922
,S LAKE DR,236,06903,-73.60914063,41.15407885
,ELIOT LN,25,06903,-73.56307227,41.15444857
,THORNWOOD RD,42,06903,-73.53807181,41.15454363
,ALEXANDRA DR,68,06903,-73.56160643,41.15447029
,MILL RD,344,06903,-73.5763682,41.15329529
,BRUSHWOOD RD,20,06903,-73.53952975,41.15452468
,RIDGE BROOK DR,50,06903,-73.57659246,41.15423962
,LONG RIDGE RD,2732,06903,-73.59609523,41.154061
,OLD LONG RIDGE RD,402,06903,-73.59307905,41.15399082
,MILL RD,332,06903,-73.57819321,41.15434797
,LONG RIDGE RD,2704,06903,-73.59791824,41.1541718
,ROCK RIMMON RD,651,06903,-73.57302283,41.15435029
,MILL RD,396,06903,-73.57402566,41.15388457
,THORNWOOD RD,1,06903,-73.53546074,41.15419451
,THORNWOOD RD,19,06903,-73.53660708,41.15437298
,BLACKBERRY DR,205,06903,-73.58724289,41.15381018
,WEST TRL,249,06903,-73.56385651,41.15431503
,S LAKE DR,161,06903,-73.60629897,41.15348587
,WEST TRL,252,06903,-73.56521295,41.15425176
,ELIOT LN,18,06903,-73.56203567,41.1541716
,MILL RD,386,06903,-73.57442813,41.15363215
,BRIAR BRAE RD,349,06903,-73.57043064,41.15424153
,WOODBINE RD,141,06903,-73.53919791,41.15416803
,MILL RD,374,06903,-73.57488901,41.15350841
,WOODBINE RD,208,06903,-73.54182666,41.15440998
,ALEXANDRA DR,2,06903,-73.55866927,41.15409096
,MILL SPRING LN,102,06903,-73.58308766,41.15392978
,LONG RIDGE RD,2705,06903,-73.59397882,41.15392112
,ALEXANDRA DR,62,06903,-73.56190068,41.15342985
,WOODBINE RD,210,06903,-73.5423707,41.15410087
,WOODBINE RD,226,06903,-73.54314681,41.15390158
